dt_referencia,seller_id,dt_ult_vda,receita_total,qtde_vdas,qtde_itens_total,qtde_itens_dist_total,frete_total,receita_por_venda,items_por_vda,frete_por_vda,frete_por_item,proporcao_ativacao,qtde_vda_futura,flag_churn
2018-03-01,2c54051840f19eca309a5423cf22df36,2017-12-04 00:59:05,11.35,1,1,1,15.1,11.35,1,15.1,15.1,0.16666666666666666,1,0
2018-03-01,2c9e548be18521d1c43cde1c582c6de8,2018-02-27 18:14:18,2406.860000000002,52,67,11,856.1300000000005,46.28576923076927,1,77.83000000000004,16.464038461538472,0.8333333333333334,55,0
2018-03-01,2cb6eb1b7185064167657fa09f541105,2018-02-22 15:17:38,317.70000000000005,2,2,2,47.9,158.85000000000002,1,23.95,23.95,0.16666666666666666,2,0
2018-03-01,2d2c62bef4c8ba0dd74e0e228e808539,2018-01-17 22:12:44,545.0,2,2,2,41.64,272.5,1,20.82,20.82,0.3333333333333333,4,0
2018-03-01,2d50d6282f8aa2257819a77bfaa0efe0,2018-02-24 11:46:26,1883.8799999999999,28,29,10,454.24999999999994,67.28142857142856,1,45.425,16.223214285714285,1.0,8,0
2018-03-01,2dee2ce60de9709b1a24083217181a1f,2018-01-30 21:21:09,6719.5,48,49,6,1742.0399999999993,139.98958333333334,1,290.33999999999986,36.29249999999998,0.6666666666666666,1,0
2018-03-01,2e13c71026e1a39ba5cc1b86dcb679aa,2018-02-27 14:08:15,494.0,3,3,2,52.400000000000006,164.66666666666666,1,26.200000000000003,17.46666666666667,0.5,12,0
2018-03-01,2e1a7d075abe038c1b2743005fe42ff1,2018-02-11 20:50:22,1059.2999999999997,13,17,11,284.97,81.48461538461537,1,25.90636363636364,21.92076923076923,0.6666666666666666,4,0
2018-03-01,2e1c9f22be269ef4643f826c9e650a52,2018-02-27 18:54:45,5452.059999999989,82,85,42,1132.1200000000003,66.48853658536571,1,26.955238095238105,13.806341463414638,1.0,45,0
2018-03-01,2e90cb1677d35cfe24eef47d441b7c87,2018-02-25 16:57:33,4908.099999999999,42,47,12,993.4300000000003,116.8595238095238,1,82.78583333333336,23.653095238095244,0.8333333333333334,35,0
2018-03-01,2eb70248d66e0e3ef83659f71b244378,2018-02-26 19:24:25,2609.54,5,5,5,100.80999999999999,521.908,1,20.162,20.162,0.16666666666666666,127,0
2018-03-01,2ef086a599b597572aca4433b7ed6b3d,2018-01-11 07:27:07,49.0,1,1,1,15.1,49.0,1,15.1,15.1,0.16666666666666666,0,1
2018-03-01,2f4b0d3b9634b647d4edee577d7ebb7e,2018-02-24 12:18:42,279.2,8,8,1,62.24,34.9,1,62.24,7.78,0.3333333333333333,2,0
2018-03-01,2ff6b7bff164ef05590a52734e1296da,2018-02-01 13:43:59,1392.69,4,4,4,77.34,348.1725,1,19.335,19.335,0.5,3,0
2018-03-01,2ff97219cb8622eaf3cd89b7d9c09824,2018-02-24 14:54:23,149.6,4,4,4,44.940000000000005,37.4,1,11.235000000000001,11.235000000000001,0.16666666666666666,49,0
2018-03-01,3078096983cf766a32a06257648502d1,2018-02-27 14:01:27,5368.269999999999,38,43,26,937.5400000000002,141.2702631578947,1,36.05923076923078,24.6721052631579,1.0,8,0
2018-03-01,30829ded4523ab9224b93bc49a62c95f,2018-02-19 11:31:42,2943.19,8,10,4,232.95999999999998,367.89875,1,58.239999999999995,29.119999999999997,0.3333333333333333,6,0
2018-03-01,3092c0b297aacfb4bb6e056ebe13b9b8,2018-02-27 21:56:07,299.70000000000005,3,3,3,90.12,99.90000000000002,1,30.040000000000003,30.040000000000003,0.3333333333333333,12,0
2018-03-01,30a2f535bb48308f991d0b9ad4a8c4bb,2018-02-21 23:27:17,3184.000000000003,51,60,17,711.2800000000004,62.43137254901967,1,41.840000000000025,13.946666666666674,1.0,3,0
2018-03-01,30a81d8cf85fb2ada1b1b094c9583a95,2018-02-27 12:17:08,173.97,3,3,1,33.85,57.99,1,33.85,11.283333333333333,0.16666666666666666,8,0
2018-03-01,312ba1d77e9c332ef21f9598b7f64cd7,2018-02-21 14:02:24,162.0,2,2,1,24.71,81.0,1,24.71,12.355,0.3333333333333333,5,0
2018-03-01,31344c16881c08a8a72c6d2eb29918c1,2018-02-23 15:18:25,3878.300000000001,17,17,6,852.1399999999999,228.13529411764713,1,142.0233333333333,50.12588235294117,0.8333333333333334,6,0
2018-03-01,318f287a62ab7ac10b703ac37435a231,2018-02-15 09:48:48,746.98,14,17,6,264.13000000000005,53.355714285714285,1,44.021666666666675,18.866428571428575,1.0,13,0
2018-03-01,31ae0774c17fabd06ff707cc5bde005f,2018-02-12 12:51:18,2669.95,4,4,4,236.64000000000001,667.4875,1,59.160000000000004,59.160000000000004,0.6666666666666666,3,0
2018-03-01,31da954dc0855f2495c6310f70a2f931,2018-01-30 22:59:55,2499.0,14,15,8,252.61999999999998,178.5,1,31.577499999999997,18.044285714285714,0.6666666666666666,13,0
2018-03-01,323ce52b5b81df2cd804b017b7f09aa7,2018-02-28 16:31:28,924.7999999999998,13,13,7,178.84999999999997,71.13846153846153,1,25.549999999999994,13.757692307692306,0.3333333333333333,13,0
2018-03-01,324583d68897f5ddbaf38f6248322176,2018-02-25 13:05:21,84.0,2,3,1,43.989999999999995,42.0,1,43.989999999999995,21.994999999999997,0.16666666666666666,0,1
2018-03-01,325f3178fb58e2a9778334621eecdbf9,2018-01-29 19:18:47,479.0999999999999,18,21,10,188.32,26.61666666666666,1,18.832,10.462222222222222,0.8333333333333334,0,1
2018-03-01,33576ec5412fb5905d876f12f33bfde6,2018-01-21 20:30:44,1838.0,21,22,1,380.44000000000005,87.52380952380952,1,380.44000000000005,18.11619047619048,0.8333333333333334,7,0
2018-03-01,3361277dc30b7cccdb0c286b24219756,2018-02-03 14:26:28,1392.38,12,22,10,296.73,116.03166666666668,1,29.673000000000002,24.727500000000003,0.8333333333333334,5,0
2018-03-01,33a17d60c64393351ebf1ef860f4e0f2,2018-02-03 10:51:17,953.82,6,7,4,181.05,158.97,1,45.2625,30.175,0.8333333333333334,18,0
2018-03-01,33a6f4b1e7cdc205511e76ba1b6e0186,2018-02-25 14:38:34,1758.8500000000001,15,20,4,238.13000000000002,117.25666666666667,1,59.532500000000006,15.875333333333336,0.3333333333333333,63,0
2018-03-01,33ac3e28642ab8bda860a2f693000e78,2018-02-06 21:37:07,1029.44,11,11,7,138.53,93.58545454545455,1,19.79,12.593636363636364,1.0,9,0
2018-03-01,33c51922b6e3c16b24a8f28e5833c99d,2018-02-15 22:14:25,2319.0,8,9,4,141.64,289.875,1,35.41,17.705,0.3333333333333333,4,0
2018-03-01,33cbda8716511e27e556dff9d8418bf2,2018-01-23 18:31:03,28.9,1,1,1,12.6,28.9,1,12.6,12.6,0.16666666666666666,1,0
2018-03-01,34056b8b55c1775a22af2331670a799c,2018-01-30 09:00:20,839.4999999999999,6,6,4,143.73999999999998,139.91666666666666,1,35.934999999999995,23.956666666666663,0.3333333333333333,41,0
2018-03-01,343e716476e3748b069f980efbaa294e,2018-01-22 08:45:18,366.99999999999994,7,10,6,132.25999999999996,52.42857142857142,1,22.043333333333326,18.894285714285708,0.8333333333333334,5,0
2018-03-01,344223b2a90784f64136a8a5da012e7f,2018-01-17 22:10:43,10.9,1,1,1,16.79,10.9,1,16.79,16.79,0.16666666666666666,0,1
2018-03-01,34d1ca11b242c0fee2c834ae8d788566,2018-02-27 15:37:07,5557.880000000002,15,16,3,374.71999999999997,370.52533333333344,1,124.90666666666665,24.981333333333332,1.0,7,0
2018-03-01,353e21e8bf8de2722b4fae1636664b76,2018-02-27 07:38:47,52.0,1,1,1,15.11,52.0,1,15.11,15.11,0.16666666666666666,2,0
2018-03-01,35857757f553273b1056c1cabdace7fb,2017-12-02 21:51:30,169.9,2,2,2,37.31,84.95,1,18.655,18.655,0.3333333333333333,1,0
2018-03-01,3586b8580d9c917874e053a1bb37b5ff,2018-02-27 15:19:43,596.3999999999999,15,16,5,317.05999999999995,39.75999999999999,1,63.41199999999999,21.13733333333333,1.0,3,0
2018-03-01,35fb511489d9ee3ee27a76debce9df06,2018-02-20 21:56:30,83.0,3,3,2,51.95,27.666666666666668,1,25.975,17.316666666666666,0.3333333333333333,1,0
2018-03-01,365e4bce19bda0082c3d15d83fdb8bcd,2018-02-03 18:34:16,387.69999999999993,2,3,2,49.66,193.84999999999997,1,24.83,24.83,0.3333333333333333,3,0
2018-03-01,36a968b544695394e4e9d7572688598f,2018-02-14 15:13:06,1528.900000000001,26,29,10,376.9,58.803846153846195,1,37.69,14.496153846153845,0.8333333333333334,21,0
2018-03-01,37303482a42fb700d8d127e70a9cd6c8,2017-12-11 14:52:54,58.9,1,1,1,8.11,58.9,1,8.11,8.11,0.16666666666666666,0,1
2018-03-01,373ee4a3a775a733770ca3f790b8b9ac,2018-02-26 05:07:53,1606.66,7,8,6,129.29000000000002,229.52285714285716,1,21.548333333333336,18.470000000000002,0.8333333333333334,2,0
2018-03-01,37515688008a7a40ac93e3b2e4ab203f,2018-02-28 13:24:15,3733.600000000003,149,158,2,2169.7899999999954,25.05771812080539,1,1084.8949999999977,14.562348993288559,1.0,29,0
2018-03-01,376a891762bbdecbc02b4b6adec3fdda,2018-02-26 14:29:30,2908.99,29,29,9,621.87,100.30999999999999,1,69.09666666666666,21.443793103448275,1.0,15,0
2018-03-01,3771c85bac139d2344864ede5d9341e3,2017-12-12 22:53:35,353.8999999999999,9,10,4,161.41999999999996,39.322222222222216,1,40.35499999999999,17.935555555555553,0.6666666666666666,0,1
2018-03-01,3785b653b1b82de85ab47dd139938091,2018-02-23 13:56:37,474.19999999999993,8,8,6,142.32,59.27499999999999,1,23.72,17.79,0.5,8,0
2018-03-01,37be5a7c751166fbc5f8ccba4119e043,2018-02-28 15:57:50,12078.689999999995,66,70,8,1565.180000000001,183.01045454545448,1,195.64750000000012,23.7148484848485,0.8333333333333334,5,0
2018-03-01,37dd29b36c458d82f74a953c40c43645,2018-02-03 00:51:00,3004.51,5,6,4,352.23,600.902,1,88.0575,70.446,0.6666666666666666,2,0
2018-03-01,38102b031c2a15e54623d711bfc753d3,2018-02-14 10:32:00,126.0,2,3,2,102.98,63.0,1,51.49,51.49,0.3333333333333333,0,1
2018-03-01,381c83fdca332ea6afd896da20bf6e4a,2018-02-22 17:55:55,5037.0,28,28,23,567.8400000000001,179.89285714285714,1,24.68869565217392,20.280000000000005,1.0,11,0
2018-03-01,38af8acfd46ac4a7bf754e8ca6736664,2018-02-14 11:15:39,345.0,5,5,2,52.940000000000005,69.0,1,26.470000000000002,10.588000000000001,0.6666666666666666,0,1
2018-03-01,38e679b9e0064cd94c6f035707344dae,2018-01-30 07:15:03,575.9399999999999,7,8,4,146.68,82.27714285714285,1,36.67,20.954285714285714,0.6666666666666666,0,1
2018-03-01,391fc6631aebcf3004804e51b40bcf1e,2018-02-28 20:57:51,14112.459999999995,187,220,62,3618.449999999997,75.46770053475933,1,58.3620967741935,19.349999999999984,1.0,108,0
2018-03-01,3969863bb8af7f72580b3b1ffd3a17b3,2017-12-30 08:45:09,234.77,5,5,3,75.27,46.954,1,25.09,15.053999999999998,0.3333333333333333,4,0
2018-03-01,39d54ff918774174706fb065d7f9dc07,2018-02-15 22:28:47,640.99,10,11,8,156.36999999999998,64.099,1,19.546249999999997,15.636999999999997,0.6666666666666666,11,0
2018-03-01,39f776d2974049026ff531fc42ef2a3e,2018-01-26 09:44:30,989.3600000000001,2,3,2,68.0,494.68000000000006,1,34.0,34.0,0.16666666666666666,1,0
2018-03-01,3a1a1fec38dd360f15fc912e821e169d,2018-02-26 16:19:39,775.53,7,7,7,111.72999999999999,110.78999999999999,1,15.96142857142857,15.96142857142857,0.6666666666666666,8,0
2018-03-01,3a3e46d10f74d8a6ca76e2b538f106a0,2018-02-05 16:41:52,39.9,1,1,1,15.11,39.9,1,15.11,15.11,0.16666666666666666,1,0
2018-03-01,3a490ba60afa30ece0e7d50cfe74a4f0,2017-12-18 18:30:40,949.5,5,5,2,108.78999999999999,189.9,1,54.394999999999996,21.758,0.5,0,1
2018-03-01,3a734b715d333a2588a3d54a0c9b8746,2018-01-14 20:54:13,473.52,5,5,5,85.56,94.704,1,17.112000000000002,17.112000000000002,0.6666666666666666,0,1
2018-03-01,3ade81dab5a172b88e1871c28ae05260,2018-02-27 19:38:59,2539.6,14,14,7,544.6500000000001,181.4,1,77.80714285714286,38.90357142857143,0.8333333333333334,9,0
2018-03-01,3afc536624bc2e65bddfb5db33cc01f3,2018-01-30 08:44:46,104.0,2,2,1,29.84,52.0,1,29.84,14.92,0.16666666666666666,3,0
2018-03-01,3b15288545f8928d3e65a8f949a28291,2018-02-24 14:14:58,7307.33999999999,54,66,28,1338.6599999999996,135.32111111111092,1,47.8092857142857,24.789999999999992,1.0,11,0
2018-03-01,3b872fd4747f01cc56206f2934198618,2018-02-26 09:28:36,1129.18,10,10,6,402.25000000000006,112.918,1,67.04166666666667,40.22500000000001,0.5,5,0
2018-03-01,3bb548e3cb7f70f28e3f11ee9dce0e59,2018-02-18 10:02:19,4093.2700000000013,20,23,15,397.63999999999993,204.66350000000006,1,26.509333333333327,19.881999999999998,1.0,0,1
2018-03-01,3bdff180c7e1f6551a643b99c265a120,2018-02-10 23:59:54,863.0999999999998,19,19,10,321.01000000000005,45.426315789473676,1,32.101000000000006,16.89526315789474,1.0,7,0
2018-03-01,3be634553519fb6536a03e1358e9fdc7,2018-02-27 14:31:08,2525.2400000000007,35,42,20,884.9500000000002,72.14971428571431,1,44.24750000000001,25.28428571428572,1.0,16,0
2018-03-01,3c03b12bab54d8b37d79d914bfdb1aa0,2018-02-19 19:04:45,1765.7800000000002,14,16,8,246.00999999999993,126.12714285714287,1,30.75124999999999,17.572142857142854,0.5,17,0
2018-03-01,3c487ae8f8d7542beff5788e2e0aea83,2018-02-28 19:16:03,4756.5,12,15,9,323.75000000000006,396.375,1,35.97222222222223,26.97916666666667,0.8333333333333334,11,0
2018-03-01,3c4e0452bff7a2a788179488d3d77032,2018-02-20 15:29:03,3405.8000000000015,28,32,8,527.4099999999999,121.63571428571434,1,65.92624999999998,18.836071428571422,0.5,4,0
2018-03-01,3c7c4a49ec3c6550809089c6a2ca9370,2018-02-26 23:00:22,3531.0799999999913,110,125,24,1398.0599999999988,32.10072727272719,1,58.25249999999995,12.709636363636353,1.0,23,0
2018-03-01,3c88ed2e76a2247933a15daa7161eb1c,2018-02-01 21:45:16,155.0,1,1,1,151.2,155.0,1,151.2,151.2,0.16666666666666666,0,1
2018-03-01,3ca08eeb8d5595949fed424bd3677742,2018-01-08 13:00:00,1054.3799999999999,8,8,5,333.95,131.79749999999999,1,66.78999999999999,41.74375,0.8333333333333334,0,1
2018-03-01,3d0cd21d41671c46f82cd11176bf7277,2018-02-12 02:50:17,141.5,4,5,2,86.11,35.375,1,43.055,21.5275,0.5,1,0
2018-03-01,3d4b1ae7539303b5704493798893e82c,2018-02-28 16:31:53,1076.0,6,9,6,145.69,179.33333333333334,1,24.281666666666666,24.281666666666666,0.3333333333333333,0,1
2018-03-01,3d62f86afa7c73be2628a3be1423f5a0,2018-01-09 21:50:02,12.0,2,2,1,42.42,6.0,1,42.42,21.21,0.3333333333333333,0,1
2018-03-01,3d871de0142ce09b7081e2b9d1733cb1,2018-02-28 16:24:51,57048.7000000001,613,656,154,12724.839999999971,93.06476345840147,1,82.62883116883098,20.75830342577483,1.0,137,0
2018-03-01,3da38366e7bd9baf6369071f782ecdf0,2018-01-04 13:37:09,59.47,1,1,1,26.96,59.47,1,26.96,26.96,0.16666666666666666,0,1
2018-03-01,3db66a856d18a9cba7c9241fc5221c50,2018-02-14 17:31:13,2856.100000000002,37,39,7,671.48,77.19189189189196,1,95.92571428571429,18.148108108108108,0.6666666666666666,17,0
2018-03-01,3dbbce181edfaa4a597ec858c382d2ec,2017-12-11 19:56:32,329.2,8,10,6,281.55,41.15,1,46.925000000000004,35.19375,0.5,0,1
2018-03-01,3dc69bf2c42f0568a5c4791ec3fd3745,2018-02-16 14:01:10,150.0,1,1,1,17.62,150.0,1,17.62,17.62,0.16666666666666666,0,1
2018-03-01,3ded4e2d5f135cb103e5949d7263d2dd,2018-02-15 15:37:34,49.9,1,1,1,12.48,49.9,1,12.48,12.48,0.16666666666666666,0,1
2018-03-01,3df020b72d3d44b3af9d110fa3940b65,2018-02-25 16:28:44,2095.8000000000015,25,42,7,637.2700000000006,83.83200000000006,1,91.0385714285715,25.49080000000002,1.0,10,0
2018-03-01,3dfd3dc96f7f8598eca74e9ac8a2fa31,2017-12-18 13:20:40,83.0,4,4,4,45.43,20.75,1,11.3575,11.3575,0.3333333333333333,1,0
2018-03-01,3e8bd881d92466e63ba9e3e809cd3c50,2018-02-16 17:13:02,234.99,1,1,1,22.44,234.99,1,22.44,22.44,0.16666666666666666,8,0
2018-03-01,3f0e48d209018b466fcd3bb4ccfeb520,2018-01-21 16:56:40,4299.2,7,8,3,213.85000000000002,614.1714285714286,1,71.28333333333335,30.550000000000004,0.6666666666666666,0,1
2018-03-01,3f2af2670e104d1bcb54022274daeac5,2018-01-31 08:55:06,795.8,5,5,5,230.88,159.16,1,46.176,46.176,0.5,1,0
2018-03-01,3f3486b61f45078d4f31ee5e43d8c5bb,2018-02-22 13:19:57,788.0899999999999,12,12,5,232.5,65.67416666666666,1,46.5,19.375,0.5,14,0
2018-03-01,3f995f07c49d0d55a99d5c54957f7d81,2018-01-17 09:40:18,714.0,6,6,2,102.11999999999999,119.0,1,51.059999999999995,17.02,0.6666666666666666,0,1
2018-03-01,3f9c56764fabca627406093dcb3ef0b4,2018-01-23 12:56:14,259.8,2,2,2,29.52,129.9,1,14.76,14.76,0.16666666666666666,5,0
2018-03-01,3fd1e727ba94cfe122d165e176ce7967,2018-02-28 09:48:17,2261.1000000000013,28,29,11,435.49000000000007,80.75357142857148,1,39.59,15.553214285714288,0.5,7,0
2018-03-01,3fe7120d6257285ac6a3ce7cb071ccec,2018-01-10 14:04:29,199.98,2,2,1,28.28,99.99,1,28.28,14.14,0.16666666666666666,0,1
2018-03-01,4049512728d969bec69f84088b012416,2018-01-31 23:46:01,329.24,6,7,6,141.75,54.873333333333335,1,23.625,23.625,0.5,0,1
2018-03-01,406822777a0b9eb5c50e442dd4cd3ec5,2018-02-21 19:52:58,938.3999999999999,14,15,9,228.97000000000003,67.02857142857142,1,25.441111111111113,16.355,0.8333333333333334,22,0
2018-03-01,4091f77d8c768fc3e81c20761471761d,2018-02-20 20:57:52,914.0,6,6,6,204.98999999999998,152.33333333333334,1,34.165,34.165,0.3333333333333333,1,0
2018-03-01,40d54b51e962dbe09cabbcfd33298dee,2018-02-27 14:10:43,1922.9900000000002,9,9,7,230.92000000000004,213.66555555555558,1,32.98857142857143,25.65777777777778,1.0,11,0
2018-03-01,40db9e9aa57f7bb151bcda6b0f9bdbb7,2018-02-09 09:48:04,1780.0,1,1,1,41.87,1780.0,1,41.87,41.87,0.16666666666666666,2,0
2018-03-01,412a4720f3e9431b4afa1476a1acddbe,2018-01-08 15:43:41,488.70000000000005,6,6,5,129.0,81.45,1,25.8,21.5,0.6666666666666666,8,0
2018-03-01,4170f6a9367e6b5d6401d03ce6d54569,2017-12-20 00:40:45,568.78,4,5,3,93.03,142.195,1,31.01,23.2575,0.5,0,1
2018-03-01,417a1e6c7321084d2a0ae0d023cfad93,2018-01-31 12:13:17,48.9,1,1,1,12.48,48.9,1,12.48,12.48,0.16666666666666666,0,1
2018-03-01,41ab63a91b8b264e8c8780368bf1dd5b,2018-01-27 18:47:46,957.37,5,6,5,145.84,191.474,1,29.168,29.168,0.3333333333333333,4,0
2018-03-01,41b39e28db005d9731d9d485a83b4c38,2018-02-28 10:28:50,4954.199999999999,60,74,45,1127.63,82.56999999999998,1,25.058444444444447,18.793833333333335,1.0,15,0
2018-03-01,41c2bad7229b0c25e6becf179ebf63ff,2018-01-25 19:45:18,748.0,19,22,4,181.94000000000003,39.36842105263158,1,45.48500000000001,9.575789473684212,0.5,0,1
2018-03-01,41da412d33e8da4f22baf55cb1bde82c,2018-02-05 20:40:37,149.0,3,4,3,59.22,49.666666666666664,1,19.74,19.74,0.3333333333333333,9,0
2018-03-01,4200ddf1967c5e41e48db62bc6d4b5ac,2018-02-18 22:35:30,580.6999999999997,16,33,21,375.90999999999997,36.29374999999998,2,17.90047619047619,23.494374999999998,1.0,4,0
2018-03-01,42b729f859728f5079499127a9c2ef37,2018-02-25 16:08:52,431.2999999999999,11,17,2,168.92999999999998,39.2090909090909,1,84.46499999999999,15.357272727272726,0.3333333333333333,44,0
2018-03-01,42bde9fef835393bb8a8849cb6b7f245,2018-02-14 18:10:38,5215.0,24,28,12,541.65,217.29166666666666,1,45.137499999999996,22.568749999999998,1.0,0,1
2018-03-01,42ef3192a9ff87a22d1867b74b3ee205,2018-02-26 19:47:11,808.8,10,10,7,125.1,80.88,1,17.87142857142857,12.51,0.3333333333333333,7,0
2018-03-01,42fa4ee7240e9b8eb4576358ec142ba7,2018-02-06 01:03:08,350.0,2,2,2,53.72,175.0,1,26.86,26.86,0.16666666666666666,17,0
2018-03-01,430315b7bb4b6e4b3c978f9dfa9b0558,2018-02-25 11:04:29,2208.0,12,13,8,399.81999999999994,184.0,1,49.97749999999999,33.31833333333333,0.3333333333333333,4,0
2018-03-01,431af27f296bc6519d890aa5a05fdb11,2018-02-27 14:19:11,6014.499999999995,51,55,12,957.1300000000003,117.93137254901951,1,79.76083333333337,18.76725490196079,1.0,14,0
2018-03-01,4324dd16853115efb0fd9d0d131ba6f4,2018-02-09 10:47:01,569.8699999999999,7,10,4,174.22,81.40999999999998,1,43.555,24.888571428571428,0.5,1,0
2018-03-01,432c37c9dfba871172ec162e20118b8c,2018-02-26 18:50:10,1716.0,24,33,9,580.3100000000002,71.5,1,64.4788888888889,24.17958333333334,1.0,3,0
2018-03-01,4371b634e0efc0e22b09b52907d9d469,2018-02-28 09:03:32,3416.0,47,48,28,624.7599999999998,72.68085106382979,1,22.312857142857133,13.292765957446804,1.0,33,0
2018-03-01,439a47cc365d6e3bd526812ea9de3c29,2018-02-14 21:21:34,95.0,2,3,2,35.98,47.5,1,17.99,17.99,0.16666666666666666,2,0
2018-03-01,43f8c9950d11ecd03a0304a49e010da6,2018-02-27 22:13:49,3337.659999999998,34,34,18,444.8800000000001,98.16647058823524,1,24.71555555555556,13.084705882352944,1.0,1,0
2018-03-01,44073f8b7e41514de3b7815dd0237f4f,2018-02-16 11:06:46,8821.139999999996,68,73,39,1576.8099999999993,129.72264705882347,1,40.43102564102562,23.188382352941165,1.0,5,0
2018-03-01,440dd6ab244315c632130ecfb63827b1,2018-02-27 18:31:39,5279.400000000001,35,36,10,747.62,150.84,1,74.762,21.36057142857143,1.0,17,0
2018-03-01,447d377bdb757058acb569025ee18a93,2018-02-02 18:46:41,64.99,1,1,1,18.02,64.99,1,18.02,18.02,0.16666666666666666,0,1
2018-03-01,4559697a8f7e637227c2eeaed843baff,2018-02-27 14:13:10,1218.4,16,16,2,268.93,76.15,1,134.465,16.808125,0.6666666666666666,16,0
2018-03-01,455c5640e8c5bd1b2ee85c0158f85727,2018-02-15 13:43:21,219.9,1,1,1,43.57,219.9,1,43.57,43.57,0.16666666666666666,7,0
2018-03-01,458c6fa920810ce2492da71bc26d9eec,2017-12-21 15:09:09,756.76,2,2,1,105.61,378.38,1,105.61,52.805,0.16666666666666666,0,1
2018-03-01,45d33f715e24d15a6ccf5c17b3a23e3c,2018-01-15 10:16:14,1511.9399999999998,21,21,12,256.62,71.99714285714285,1,21.385,12.22,0.6666666666666666,2,0
2018-03-01,461ff5303b6c9c1a4a07f40c5aece516,2018-02-23 11:35:10,34.9,1,1,1,14.1,34.9,1,14.1,14.1,0.16666666666666666,1,0
2018-03-01,46dc3b2cc0980fb8ec44634e21d2718e,2018-02-27 17:55:16,74524.51,324,339,110,6906.209999999994,230.0139197530864,1,62.78372727272721,21.315462962962943,1.0,21,0
2018-03-01,46ef1a25845fc051c2998d878354810c,2018-02-27 22:12:41,228.06,4,4,4,75.08000000000001,57.015,1,18.770000000000003,18.770000000000003,0.5,0,1
2018-03-01,4736e9d642ef4257cd7622516931eb51,2017-12-29 16:20:43,418.95000000000005,4,6,4,114.41000000000001,104.73750000000001,1,28.602500000000003,28.602500000000003,0.3333333333333333,3,0
2018-03-01,478bfe564db21eeb44386606aa30b650,2017-12-27 19:51:59,182.70000000000002,3,3,3,48.1,60.900000000000006,1,16.033333333333335,16.033333333333335,0.3333333333333333,0,1
2018-03-01,47efca563408aae19bb7206c2d969ea9,2018-02-22 16:44:49,1366.0,6,6,3,240.35,227.66666666666666,1,80.11666666666666,40.05833333333333,0.3333333333333333,3,0
2018-03-01,48162d548f5b1b11b9d29d1e01f75a61,2018-02-26 18:12:34,5466.1,18,26,16,707.4600000000003,303.6722222222222,1,44.21625000000002,39.30333333333335,0.8333333333333334,9,0
2018-03-01,4830e40640734fc1c52cd21127c341d4,2018-02-28 19:16:44,3860.5699999999974,81,87,33,1220.9199999999996,47.661358024691324,1,36.997575757575746,15.073086419753082,1.0,87,0
2018-03-01,48436dade18ac8b2bce089ec2a041202,2018-02-24 18:25:25,4713.9,49,51,15,1012.0099999999999,96.20204081632653,1,67.46733333333333,20.653265306122446,0.6666666666666666,7,0
2018-03-01,485452467ff670447e84a8370c3fc898,2018-02-11 15:37:27,132.8,2,2,2,123.63,66.4,1,61.815,61.815,0.16666666666666666,1,0
2018-03-01,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-28 17:02:40,103929.09999999973,456,465,35,8376.48000000001,227.91469298245553,1,239.3280000000003,18.36947368421055,1.0,331,0
2018-03-01,48bad451945f5227341793478d6353ea,2017-12-26 12:19:08,116.0,1,1,1,15.57,116.0,1,15.57,15.57,0.16666666666666666,0,1
2018-03-01,48e5ee06fb2dc74df1c711a9b6dfac2a,2018-02-03 13:49:34,57.0,1,3,1,45.3,57.0,3,45.3,45.3,0.16666666666666666,0,1
2018-03-01,49067458c68f7701fd334ce326accbe0,2018-02-25 13:05:21,263.04999999999995,6,9,8,127.49,43.84166666666666,1,15.93625,21.24833333333333,0.5,7,0
2018-03-01,4917cee8d902e13428c3ec4b1ca6f315,2018-02-15 20:10:16,1907.0,12,12,5,363.43,158.91666666666666,1,72.686,30.285833333333333,0.8333333333333334,3,0
2018-03-01,4992e76a42cb3aad7a7047e0d3d7e729,2018-02-21 13:26:13,913.9999999999995,23,31,17,415.3,39.73913043478259,1,24.429411764705883,18.056521739130435,1.0,11,0
2018-03-01,49e7217cfe4e427191c378ec626d8737,2018-01-31 20:45:16,1615.6999999999998,4,4,3,135.10000000000002,403.92499999999995,1,45.03333333333334,33.775000000000006,0.3333333333333333,6,0
2018-03-01,4a1f694197d05fe70026b016a7316b41,2018-02-17 01:22:20,156.97,1,3,3,56.71,156.97,3,18.903333333333332,56.71,0.16666666666666666,4,0
2018-03-01,4a3ca9315b744ce9f8e9374361493884,2018-02-28 14:55:03,77181.12000000008,678,745,222,13675.240000000013,113.83646017699127,1,61.60018018018024,20.169970501474946,1.0,273,0
2018-03-01,4a3ccda38b2129705f3fb522db62ca31,2018-02-20 23:13:24,10379.88999999999,39,46,31,789.6900000000003,266.1510256410254,1,25.473870967741945,20.248461538461545,1.0,14,0
2018-03-01,4aba391bc3b88717ce08eb11e44937b2,2018-02-28 17:35:56,3164.99,11,11,10,301.54,287.7263636363636,1,30.154000000000003,27.412727272727274,0.8333333333333334,3,0
2018-03-01,4aba6a02a788d3ec81c03137144d9a80,2018-01-16 14:09:55,89.9,1,1,1,15.38,89.9,1,15.38,15.38,0.16666666666666666,0,1
2018-03-01,4b0fdb526525f9890eb145bf1534640e,2018-02-25 15:14:28,219.9,1,1,1,54.97,219.9,1,54.97,54.97,0.16666666666666666,6,0
